UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Happy,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
6216,1969,Female,"under $25,000",Married (w/kids),Bachelor's Degree,No Response,0,No Response,Yes,No Response,Yes,No Response,Yes,Public,No,Yes,No,Yes,No,No,Yes,Art,No Response,Yes,No Response,No Response,No Response,Giving,Yes,Yes,No Response,No Response,No Response,Cool headed,Standard hours,No Response,No Response,No Response,Yes,Yes,No Response,P.M.,Yes,No Response,No Response,Yes,Circumstances,No Response,No Response,No Response,No Response,No,No Response,No Response,No Response,Tunes,Technology,Yes,No Response,No Response,No Response,No Response,Demanding,No Response,No Response,No Response,No Response,No Response,No Response,No,No Response,No Response,No Response,No Response,No Response,No Response,No,No Response,No Response,No,No Response,No Response,Yes,Yes,No Response,No,No Response,No Response,No,No,No Response,No Response,Mom,No,No,Yes,No Response,No Response,Yes,No,No,No Response,No Response,No Response,Yes,No Response,Yes,No Response,46
6217,NA,Male,No Response,Married (w/kids),Master's Degree,Democrat,1,No Response,Yes,No Response,No Response,Yes,Yes,Public,No,Yes,No,No,Yes,No Response,No Response,No Response,No Response,No Response,No Response,Yes,No Response,No Response,No,No Response,Pragmatist,No Response,No,Cool headed,Standard hours,No Response,No Response,No Response,No Response,No Response,No Response,P.M.,Yes,No Response,Yes,No,Me,Yes,Yes,No,Yes,No,Mysterious,Yes,Yes,No Response,No Response,No Response,No Response,No Response,No,Yes,Supportive,No Response,No Response,No Response,Cautious,No Response,Yes!,No,Space,Yes,In-person,No,No Response,No Response,No Response,No Response,Yes,Yes,No,Yes,Yes,Yes,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,No,Yes,Check!,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,50
6218,1997,Male,"under $25,000",Single (no kids),Current K-12,Republican,1,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,No,No,No,Mysterious,No,No,Tunes,People,Yes,No Response,No Response,Yes,No,Supportive,Yes,Mac,Yes,Cautious,No,Umm...,Yes,Space,No,In-person,No,No,Yes,Yes,Grrr people,No,No,No,Yes,No,No,No,Yes,No,No Response,No Response,No,Own,Optimist,Dad,No,Yes,Yes,No,Nope,No,No,Yes,Yes,Yes,No Response,No Response,No Response,No Response,No Response,51
6220,NA,No Response,No Response,No Response,No Response,No Response,1,No Response,No Response,No,No,Yes,Yes,Public,No,Yes,No,No,Yes,No Response,Yes,Art,No Response,No,Yes,Yes,No,Giving,No Response,Yes,Pragmatist,No,No,No Response,No Response,No Response,No Response,No Response,No Response,No,Yes,P.M.,Yes,End,Yes,No,Me,No,Yes,No,Yes,Yes,TMI,Yes,No,Talk,Technology,No,No,Yes,Yes,Yes,Demanding,No,PC,No,Cautious,No,Umm...,No,Space,No,Online,No,No Response,No Response,No Response,No Response,Yes,Yes,No,Yes,Yes,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Check!,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,73
6221,1999,Male,"$50,000 - $74,999",Single (no kids),Current K-12,Republican,1,No Response,Yes,No,No,No,No,Public,Yes,No,No,No Response,Yes,Yes,Yes,Science,Study first,No,No Response,No Response,Yes,No Response,Yes,No,Pragmatist,No,No,Hot headed,Standard hours,No,Right,No,No,No Response,Yes,P.M.,No,End,No,No,Circumstances,Yes,Yes,Yes,Yes,No,Mysterious,No Response,No,Tunes,People,No Response,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,No,Umm...,No,Space,Yes,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,No,No Response,No,No Response,Yes,No,No Response,Yes,No,Rent,Pessimist,Dad,No,No,Yes,Yes,Nope,Yes,No,Yes,Yes,No Response,No Response,No Response,No Response,No Response,No Response,84
6225,1999,Male,"$100,001 - $150,000",Single (no kids),Current K-12,Independent,0,Yes,Yes,No,No,Yes,Yes,Public,No,Yes,No,No,No,No,Yes,Science,Try first,Yes,No,Yes,No,Receiving,No,Yes,Idealist,No,No,Cool headed,Odd hours,No,Right,No,Yes,Yes,Yes,P.M.,Yes,Start,No,Yes,Circumstances,No,Yes,Yes,Yes,Yes,Mysterious,No,No,Talk,Technology,No,Yes,Yes,Yes,No,Supportive,Yes,PC,No,Risk-friendly,Yes,Yes!,No,Space,No,Online,No,No,Yes,Yes,Grrr people,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Own,Optimist,Dad,Yes,No,Yes,Yes,Nope,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,101
6226,2000,Male,No Response,No Response,Current K-12,Republican,1,No,Yes,No,No,No,No,Public,No,No,No,No,No,No,Yes,Art,Study first,No,Yes,Yes,Yes,Receiving,Yes,Yes,Idealist,Yes,Yes,Hot headed,Odd hours,Yes,Happy,No,Yes,No,Yes,A.M.,Yes,Start,No,Yes,Me,No,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,Yes,No,No,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,No,Online,No,No,No,Yes,Grrr people,No Response,No Response,No Response,No Response,No Response,No Response,Yes,Yes,No,No,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,67
6227,1991,Female,"under $25,000",Single (no kids),Associate's Degree,Republican,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Hot headed,Odd hours,No,Happy,Yes,Yes,Yes,Yes,P.M.,No,Start,Yes,No,Me,No,Yes,Yes,Yes,No,TMI,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,Yes,No Response,No Response,No Response,No Response,No Response,No Response,Rent,No Response,No Response,No,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,24
6228,NA,No Response,No Response,No Response,No Response,No Response,1,Yes,Yes,Yes,No,No Response,No,No Response,No,Yes,Yes,Yes,Yes,No Response,No Response,No Response,No Response,Yes,No Response,No Response,Yes,Giving,No,Yes,No Response,No Response,No Response,Cool headed,Odd hours,No Response,Happy,Yes,No,Yes,No Response,A.M.,No Response,No Response,No Response,No,No Response,No,No,No,No Response,No,TMI,No,No Response,Tunes,No Response,Yes,Yes,No Response,Yes,No,No Response,No Response,No Response,No Response,Cautious,No,Umm...,No,Space,No,In-person,Yes,No,Yes,Yes,Grrr people,No Response,No,Yes,No,No Response,Yes,Yes,Yes,No,Yes,No,No,Own,Optimist,Mom,No,No,Yes,Yes,No Response,Yes,No,Yes,Yes,Yes,Yes,Yes,No Response,Yes,No,72
6229,NA,Female,No Response,Married (w/kids),Master's Degree,No Response,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Study first,No Response,No,No,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,No Response,No Response,Yes,Yes,No,P.M.,Yes,End,No Response,No Response,Me,No Response,No Response,No Response,No Response,Yes,No Response,No,No Response,No Response,No Response,Yes,No Response,No Response,Yes,Yes,No Response,Yes,PC,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,No Response,Yes,No,No,No Response,No Response,No,Yes,No,Yes,No Response,28
6230,1982,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Republican,1,No,No,No,Yes,No,Yes,Public,No,No,No,Yes,No,Yes,Yes,Science,Try first,No,Yes,Yes,No,Giving,No,No,Pragmatist,Yes,No,Cool headed,Standard hours,No,Right,Yes,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Circumstances,No,No,No,Yes,No,TMI,Yes,Yes,Talk,People,Yes,No,No,No,Yes,Supportive,No,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Rent,Optimist,Dad,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,101
6231,NA,No Response,No Response,No Response,No Response,No Response,1,No,Yes,No,Yes,Yes,No,Public,Yes,Yes,No,No,Yes,No,Yes,Art,Study first,Yes,Yes,No,Yes,Giving,Yes,No,Idealist,No,No,Hot headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,No,Start,Yes,No,Me,No,No,No,Yes,Yes,Mysterious,No,Yes,Tunes,People,Yes,No,Yes,Yes,No,Demanding,No,PC,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,Yes,No,Yes,Yes,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,82
6233,1992,Female,"over $150,000",Single (no kids),Current Undergraduate,Democrat,0,No Response,No Response,No,No Response,No,No,Public,No,Yes,Yes,Yes,No,Yes,Yes,Science,Try first,Yes,Yes,No,No Response,Giving,Yes,Yes,No Response,No,No,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Tunes,People,No,Yes,Yes,Yes,Yes,Supportive,No,Mac,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,32
6234,2000,Female,No Response,No Response,Current K-12,No Response,0,No Response,No,No Response,No,No,No,Public,Yes,Yes,Yes,Yes,No,No,No,Art,Try first,No,Yes,Yes,Yes,Receiving,No,No,Idealist,Yes,No,Hot headed,Odd hours,No,Happy,No,Yes,No,Yes,P.M.,No,Start,No,No,Circumstances,Yes,No,No,No,No,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,No,No,Supportive,No,No Response,No Response,Risk-friendly,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,No Response,No Response,No,No,Yes,No Response,No,Yes,No,No,Yes,No,No,Yes,Own,Pessimist,Mom,Yes,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,86
6235,1970,Male,"under $25,000",Domestic Partners (no kids),High School Diploma,Democrat,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,No,No,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,No Response,No Response,No Response,Cool headed,No Response,No,Happy,No,Yes,No,No Response,P.M.,Yes,Start,Yes,Yes,Circumstances,No Response,No,No,No Response,No,No Response,No,No,Tunes,Technology,No,Yes,Yes,No,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,27
6236,1992,Male,"under $25,000",Single (no kids),Current Undergraduate,Independent,0,Yes,No,Yes,No Response,No,No,Public,Yes,No,Yes,Yes,No,Yes,Yes,Science,Study first,Yes,No,No,Yes,Giving,Yes,Yes,Pragmatist,No,Yes,Cool headed,Odd hours,Yes,Happy,Yes,No,No,Yes,P.M.,Yes,End,Yes,No,Me,No,Yes,Yes,No,No,TMI,No,No,Tunes,People,Yes,Yes,Yes,No,Yes,Demanding,Yes,PC,Yes,Cautious,Yes,Yes!,No,Space,Yes,In-person,Yes,Yes,Yes,Yes,Yay people!,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Rent,Optimist,No Response,Yes,No,Yes,Yes,Check!,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,99
6238,1994,Male,"$50,000 - $74,999",Married (w/kids),High School Diploma,Libertarian,0,No,Yes,No,No,No,No,Public,No,No,No,No,Yes,Yes,Yes,Science,Study first,Yes,No,No,No,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,No Response,No,No Response,No Response,Yes,No,Yes,A.M.,Yes,No Response,No Response,No,Circumstances,No Response,No,Yes,No,No,Mysterious,No,No,Tunes,Technology,No,No Response,No Response,No Response,Yes,Supportive,Yes,PC,No Response,Cautious,No Response,Yes!,No,Space,Yes,In-person,No,No Response,Yes,Yes,Yay people!,No,No,No,No Response,No Response,Yes,No,No,No,No,Yes,No Response,No Response,No Response,Dad,No Response,No,Yes,Yes,Nope,Yes,Yes,No,Yes,No Response,No,Yes,No Response,No Response,Yes,80
6240,NA,No Response,No Response,No Response,No Response,No Response,1,No Response,No Response,No Response,No Response,No,Yes,Public,No,No,No,Yes,Yes,No,No,Art,Study first,No,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No Response,Yes,No Response,Yes,Start,Yes,No,No Response,Yes,No,No,No Response,No,Mysterious,No,No Response,Tunes,People,No,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Cautious,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,43
6244,1970,Female,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Democrat,1,No,Yes,No Response,No Response,No Response,No Response,No Response,No,Yes,Yes,Yes,Yes,No,Yes,Art,Try first,Yes,No,No,No,No Response,Yes,No,Idealist,No,Yes,Hot headed,Standard hours,No,Happy,No,Yes,Yes,Yes,P.M.,No,Start,Yes,Yes,Me,No,Yes,Yes,Yes,Yes,Mysterious,Yes,Yes,Tunes,Technology,Yes,No Response,Yes,No,No,Supportive,Yes,No Response,No,Risk-friendly,No,Umm...,No,Space,Yes,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,93
6247,NA,No Response,No Response,No Response,No Response,No Response,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,No Response,Yes,Yes,No Response,Yes,No,No,No Response,No,No Response,No,No,Tunes,Technology,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Yes,Grrr people,No Response,No,Yes,No Response,Yes,No Response,No Response,No Response,Yes,Yes,No,No,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,21
6248,1998,Female,No Response,No Response,Current K-12,No Response,1,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,No,No,No,No,Yes,Art,Try first,Yes,Yes,No,No,Receiving,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No,No,No,No,TMI,No,No,Tunes,People,No,No,No,Yes,No Response,No Response,No Response,No Response,No,Risk-friendly,Yes,Yes!,No,Socialize,No,In-person,No,No,No Response,No Response,No Response,No Response,No,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No,No,No,Own,Optimist,Dad,No,No,No,Yes,Nope,Yes,No,No,Yes,Yes,No Response,No Response,No Response,No Response,No Response,54
6249,NA,Male,"$100,001 - $150,000",Married (no kids),Associate's Degree,Republican,1,No Response,Yes,No,No,No,Yes,Private,No,Yes,No,No,Yes,No,Yes,Science,Try first,No,Yes,Yes,No,Giving,Yes,No,Idealist,No,No,Cool headed,Odd hours,Yes,Right,No,Yes,Yes,Yes,A.M.,Yes,Start,Yes,Yes,Me,Yes,Yes,Yes,Yes,Yes,Mysterious,No,Yes,Talk,Technology,No,Yes,No,No,No,Supportive,No,Mac,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Own,Optimist,Mom,Yes,Yes,No,Yes,Check!,Yes,No,No,No,Yes,No,Yes,No,No,No,100
